join_key,dataset,provider,subject,answer_format,question_chars,question_tokens,intermediate_chars,choice_count,avg_choice_chars,max_choice_chars,max_choice_jaccard,avg_choice_question_overlap,named_entity_count,date_number_count,legal_term_count,multi_hop_cue_count,top1_correct,top1_calls,top1_latency_sec,top1_input_tokens,top1_output_tokens,top1_gold_retrieved,top1_evidence_count,top1_max_ce_score,top1_parse_ok,top1_ce_top1,top1_ce_top2,top1_ce_top5,top1_ce_top1_top2_margin,top1_ce_top1_top5_margin,top1_ce_score_entropy,top1_unique_source_count,top1_source_diversity,top1_retrieved_chars,top1_question_evidence_overlap,top1_choice_evidence_overlap_max,top1_choice_evidence_overlap_margin,top1_gold_rank,top1_top1_state_match,top1_any_state_match,top1_all_state_match,top1_state_match_frac,top1_unique_retrieved_states,top1_state_diversity,top5_correct,top5_calls,top5_latency_sec,top5_input_tokens,top5_output_tokens,top5_gold_retrieved,top5_evidence_count,top5_max_ce_score,top5_parse_ok,top5_ce_top1,top5_ce_top2,top5_ce_top5,top5_ce_top1_top2_margin,top5_ce_top1_top5_margin,top5_ce_score_entropy,top5_unique_source_count,top5_source_diversity,top5_retrieved_chars,top5_question_evidence_overlap,top5_choice_evidence_overlap_max,top5_choice_evidence_overlap_margin,top5_gold_rank,top5_top1_state_match,top5_any_state_match,top5_all_state_match,top5_state_match_frac,top5_unique_retrieved_states,top5_state_diversity,top10_correct,top10_calls,top10_latency_sec,top10_input_tokens,top10_output_tokens,top10_gold_retrieved,top10_evidence_count,top10_max_ce_score,top10_parse_ok,top10_ce_top1,top10_ce_top2,top10_ce_top5,top10_ce_top1_top2_margin,top10_ce_top1_top5_margin,top10_ce_score_entropy,top10_unique_source_count,top10_source_diversity,top10_retrieved_chars,top10_question_evidence_overlap,top10_choice_evidence_overlap_max,top10_choice_evidence_overlap_margin,top10_gold_rank,top10_top1_state_match,top10_any_state_match,top10_all_state_match,top10_state_match_frac,top10_unique_retrieved_states,top10_state_diversity,two_call_correct,two_call_calls,two_call_latency_sec,two_call_input_tokens,two_call_output_tokens,two_call_gold_retrieved,two_call_evidence_count,two_call_max_ce_score,two_call_parse_ok,two_call_ce_top1,two_call_ce_top2,two_call_ce_top5,two_call_ce_top1_top2_margin,two_call_ce_top1_top5_margin,two_call_ce_score_entropy,two_call_unique_source_count,two_call_source_diversity,two_call_retrieved_chars,two_call_question_evidence_overlap,two_call_choice_evidence_overlap_max,two_call_choice_evidence_overlap_margin,two_call_gold_rank,two_call_top1_state_match,two_call_any_state_match,two_call_all_state_match,two_call_state_match_frac,two_call_unique_retrieved_states,two_call_state_diversity,oracle_accuracy_arm,oracle_reward_arm,oracle_any_correct,oracle_correct_count
3981,housing,or-gemma4-26b,California,yes_no,47,8,0,0,0.0,0,0.0,0.0,1,0,1,0,0,1.0,4.1,120,274,0,1,1.729103,,1.729103,0.0,0.0,1.729103,1.729103,0.0,1,1.0,115,0.25,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,8.2,1683,555,0,5,1.729103,,1.729103,1.558562,-4.609738,0.170541,6.338841,0.653745,1,0.2,5770,0.875,0.0,0.0,0,0,0,0,0.0,4,0.8,1,1.0,12.0,2588,492,0,10,1.729102,,1.729102,1.558565,-2.193058,0.170538,3.922161,0.548095,1,0.1,9621,0.875,0.0,0.0,0,0,0,0,0.0,7,0.7,0,2.0,12.5,3495,537,0,5,5.167959,1,5.167959,4.796717,2.93292,0.371242,2.235039,0.844156,1,0.2,11979,0.473684,0.0,0.0,0,0,1,0,0.4,4,0.8,top5,top5,1,2
3984,housing,or-gemma4-26b,California,yes_no,46,8,0,0,0.0,0,0.0,0.0,1,0,1,0,0,1.0,4.6,120,248,0,1,2.72071,,2.72071,0.0,0.0,2.72071,2.72071,0.0,1,1.0,115,0.25,0.0,0.0,0,0,0,0,0.0,1,1.0,0,1.0,5.1,1119,386,0,5,2.720712,,2.720712,2.712004,-1.920505,0.008707,4.641217,0.555473,1,0.2,4648,0.75,0.0,0.0,0,0,0,0,0.0,2,0.4,1,1.0,18.9,2324,935,0,10,2.72071,,2.72071,2.712005,-1.920504,0.008705,4.641214,0.417972,1,0.1,9884,0.875,0.0,0.0,0,0,0,0,0.0,7,0.7,0,2.0,22.4,3293,511,0,5,5.937381,1,5.937381,5.796863,5.036336,0.140518,0.901044,0.95832,1,0.2,10950,0.473684,0.0,0.0,0,0,1,0,0.2,4,0.8,top10,top10,1,1
4031,housing,or-gemma4-26b,District of Columbia,yes_no,48,8,0,0,0.0,0,0.0,0.0,1,0,1,0,0,1.0,3.9,122,276,0,1,3.859519,,3.859519,0.0,0.0,3.859519,3.859519,0.0,1,1.0,115,0.25,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,4.7,565,370,0,5,3.859522,,3.859522,1.919394,-0.720319,1.940127,4.579841,0.481794,1,0.2,2150,1.0,0.0,0.0,0,0,0,0,0.0,3,0.6,1,1.0,15.5,2696,692,0,10,3.859522,,3.859522,1.919394,1.156199,1.940127,2.703323,0.520516,1,0.1,11479,1.0,0.0,0.0,0,0,1,0,0.1,8,0.8,1,2.0,11.3,981,729,0,5,3.86353,1,3.86353,3.818092,3.32005,0.045438,0.54348,0.986494,1,0.2,2649,0.5,0.0,0.0,0,0,1,0,0.4,4,0.8,top5,top5,1,3
4066,housing,or-gemma4-26b,Georgia,yes_no,49,8,0,0,0.0,0,0.0,0.0,1,0,1,0,0,1.0,5.4,120,311,0,1,1.414762,,1.414762,0.0,0.0,1.414762,1.414762,0.0,1,1.0,115,0.25,0.0,0.0,0,0,0,0,0.0,1,1.0,0,1.0,8.1,1083,367,0,5,1.414761,,1.414761,1.281749,-4.463103,0.133012,5.877865,0.51848,1,0.2,4131,0.875,0.0,0.0,0,0,0,0,0.0,3,0.6,0,1.0,9.9,1073,405,0,10,1.41476,,1.41476,1.28175,-2.095969,0.133009,3.510729,0.463076,1,0.1,4178,0.875,0.0,0.0,0,0,1,0,0.1,6,0.6,0,2.0,8.1,3860,586,0,5,3.288792,1,3.288792,3.196984,0.02037,0.091809,3.268422,0.587292,1,0.2,12987,0.684211,0.0,0.0,0,1,1,0,0.8,2,0.4,top1,top1,0,0
4089,housing,or-gemma4-26b,Hawaii,yes_no,56,10,0,0,0.0,0,0.0,0.0,1,0,1,0,1,1.0,2.7,123,339,0,1,0.966918,,0.966918,0.0,0.0,0.966918,0.966918,0.0,1,1.0,123,0.4,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,6.9,542,453,0,5,0.966918,,0.966918,0.297004,-3.184205,0.669914,4.151123,0.543681,1,0.2,2013,0.8,0.0,0.0,0,0,0,0,0.0,2,0.4,1,1.0,13.7,1876,487,0,10,0.966916,,0.966916,0.296999,-2.778406,0.669917,3.745322,0.476364,1,0.1,8132,0.9,0.0,0.0,0,0,0,0,0.0,3,0.3,1,2.0,6.6,1464,498,1,5,2.583365,1,2.583365,2.447428,0.159243,0.135937,2.424122,0.80618,1,0.2,4248,0.380952,0.0,0.0,2,1,1,0,0.4,4,0.8,top1,top1,1,4
4127,housing,or-gemma4-26b,Indiana,yes_no,46,8,0,0,0.0,0,0.0,0.0,1,0,1,0,0,1.0,5.0,120,275,0,1,2.72071,,2.72071,0.0,0.0,2.72071,2.72071,0.0,1,1.0,115,0.25,0.0,0.0,0,0,0,0,0.0,1,1.0,0,1.0,18.2,1119,302,0,5,2.720712,,2.720712,2.712004,-1.920505,0.008707,4.641217,0.555473,1,0.2,4648,0.75,0.0,0.0,0,0,0,0,0.0,2,0.4,0,1.0,7.9,2324,444,0,10,2.72071,,2.72071,2.712005,-1.920504,0.008705,4.641214,0.417972,1,0.1,9884,0.875,0.0,0.0,0,0,0,0,0.0,7,0.7,0,2.0,12.2,679,536,0,5,4.101406,1,4.101406,4.079082,1.538275,0.022325,2.563131,0.805891,1,0.2,1555,0.368421,0.0,0.0,0,0,0,0,0.0,2,0.4,top1,top1,0,0
4135,housing,or-gemma4-26b,Iowa,yes_no,48,8,0,0,0.0,0,0.0,0.0,1,0,1,0,1,1.0,2.4,120,269,0,1,3.859519,,3.859519,0.0,0.0,3.859519,3.859519,0.0,1,1.0,115,0.25,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,8.0,563,455,0,5,3.859522,,3.859522,1.919394,-0.720319,1.940127,4.579841,0.481794,1,0.2,2150,1.0,0.0,0.0,0,0,0,0,0.0,3,0.6,1,1.0,5.8,2694,606,0,10,3.859522,,3.859522,1.919394,1.156199,1.940127,2.703323,0.520516,1,0.1,11479,1.0,0.0,0.0,0,0,0,0,0.0,8,0.8,1,2.0,3.6,1797,538,0,5,0.94365,1,0.94365,0.89948,0.801005,0.04417,0.142645,0.999153,1,0.2,5595,0.555556,0.0,0.0,0,1,1,0,0.2,5,1.0,top1,top1,1,4
4196,housing,or-gemma4-26b,Maine,yes_no,49,8,0,0,0.0,0,0.0,0.0,1,0,1,0,1,1.0,3.9,120,297,0,1,1.414762,,1.414762,0.0,0.0,1.414762,1.414762,0.0,1,1.0,115,0.25,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,7.9,1083,304,0,5,1.414761,,1.414761,1.281749,-4.463103,0.133012,5.877865,0.51848,1,0.2,4131,0.875,0.0,0.0,0,0,1,0,0.2,3,0.6,1,1.0,4.4,1073,457,0,10,1.41476,,1.41476,1.28175,-2.095969,0.133009,3.510729,0.463076,1,0.1,4178,0.875,0.0,0.0,0,0,0,0,0.0,6,0.6,1,2.0,5.4,3803,392,0,5,5.633689,1,5.633689,5.398585,4.382256,0.235104,1.251433,0.937942,1,0.2,12974,0.368421,0.0,0.0,0,0,0,0,0.0,4,0.8,top1,top1,1,4
4232,housing,or-gemma4-26b,Michigan,yes_no,56,10,0,0,0.0,0,0.0,0.0,1,0,1,0,0,1.0,2.4,123,288,0,1,0.966918,,0.966918,0.0,0.0,0.966918,0.966918,0.0,1,1.0,123,0.4,0.0,0.0,0,0,0,0,0.0,1,1.0,0,1.0,5.7,542,415,0,5,0.966918,,0.966918,0.297004,-3.184205,0.669914,4.151123,0.543681,1,0.2,2013,0.8,0.0,0.0,0,0,0,0,0.0,2,0.4,0,1.0,9.2,1876,537,0,10,0.966916,,0.966916,0.296999,-2.778406,0.669917,3.745322,0.476364,1,0.1,8132,0.9,0.0,0.0,0,0,0,0,0.0,3,0.3,0,2.0,31.3,2026,689,1,5,1.310918,1,1.310918,-0.605372,-2.351278,1.91629,3.662196,0.471604,1,0.2,7177,0.619048,0.0,0.0,1,1,1,0,0.2,5,1.0,top1,top1,0,0
4365,housing,or-gemma4-26b,New York,yes_no,49,8,0,0,0.0,0,0.0,0.0,1,0,1,0,1,1.0,1.8,121,321,0,1,1.414762,,1.414762,0.0,0.0,1.414762,1.414762,0.0,1,1.0,115,0.25,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,7.4,1084,373,0,5,1.414761,,1.414761,1.281749,-4.463103,0.133012,5.877865,0.51848,1,0.2,4131,0.875,0.0,0.0,0,0,0,0,0.0,3,0.6,1,1.0,21.7,1074,565,0,10,1.41476,,1.41476,1.28175,-2.095969,0.133009,3.510729,0.463076,1,0.1,4178,0.875,0.0,0.0,0,0,0,0,0.0,6,0.6,1,2.0,9.8,2613,442,0,5,1.589978,1,1.589978,0.752323,-0.160416,0.837655,1.750394,0.857051,1,0.2,9808,0.7,0.0,0.0,0,0,1,0,0.4,2,0.4,top1,top1,1,4
4489,housing,or-gemma4-26b,South Carolina,yes_no,45,8,0,0,0.0,0,0.0,0.0,1,0,1,0,1,1.0,25.4,121,306,0,1,1.865857,,1.865857,0.0,0.0,1.865857,1.865857,0.0,1,1.0,115,0.25,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,4.1,412,246,0,5,1.865858,,1.865858,1.847938,-2.46139,0.017919,4.327248,0.563743,1,0.2,1421,0.75,0.0,0.0,0,0,0,0,0.0,2,0.4,1,1.0,8.1,1850,323,0,10,1.865859,,1.865859,1.847938,-1.566014,0.017921,3.431872,0.490983,1,0.1,7783,0.75,0.0,0.0,0,0,0,0,0.0,6,0.6,1,2.0,12.5,2713,689,0,5,2.258003,1,2.258003,1.433826,-0.519128,0.824177,2.777131,0.77239,1,0.2,9250,0.45,0.0,0.0,0,0,0,0,0.0,5,1.0,top5,top5,1,4
4719,housing,or-gemma4-26b,Connecticut,yes_no,243,40,0,0,0.0,0,0.0,0.0,2,0,1,1,1,1.0,16.2,363,294,0,1,-3.825879,,-3.825879,0.0,0.0,-3.825879,-3.825879,0.0,1,1.0,916,0.3,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,5.9,2988,506,0,5,-0.094443,,-0.094443,-0.21001,-2.573589,0.115567,2.479146,0.786805,1,0.2,13710,0.833333,0.0,0.0,0,0,0,0,0.0,5,1.0,0,1.0,6.1,4482,391,0,10,0.987244,,0.987244,-0.094444,-0.843041,1.081688,1.830285,0.822869,1,0.1,19645,0.9,0.0,0.0,0,0,0,0,0.0,9,0.9,1,2.0,6.5,2267,776,0,5,3.273545,1,3.273545,2.094921,0.992978,1.178624,2.280567,0.753694,1,0.2,7603,0.55,0.0,0.0,0,0,1,0,0.2,4,0.8,top5,top5,1,3
4992,housing,or-gemma4-26b,New Hampshire,yes_no,176,29,0,0,0.0,0,0.0,0.0,2,0,0,1,1,1.0,7.1,353,346,0,1,-6.139355,,-6.139355,0.0,0.0,-6.139355,-6.139355,0.0,1,1.0,916,0.238095,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,10.2,1196,507,0,5,-3.618753,,-3.618753,-4.677406,-6.380325,1.058653,2.761572,0.666598,1,0.2,4723,0.619048,0.0,0.0,0,0,0,0,0.0,5,1.0,1,1.0,14.9,2534,428,0,10,0.555163,,0.555163,-3.618754,-5.597695,4.173917,6.152858,0.090942,1,0.1,10521,0.761905,0.0,0.0,0,0,0,0,0.0,8,0.8,1,2.0,8.8,1475,582,0,5,3.713799,1,3.713799,2.495551,1.129977,1.218248,2.583822,0.668793,1,0.2,4846,0.4375,0.0,0.0,0,0,0,0,0.0,5,1.0,top1,top1,1,4
5072,housing,or-gemma4-26b,Ohio,yes_no,78,12,0,0,0.0,0,0.0,0.0,1,0,0,0,0,1.0,2.1,189,287,0,1,0.591385,,0.591385,0.0,0.0,0.591385,0.591385,0.0,1,1.0,233,0.25,0.0,0.0,0,0,0,0,0.0,1,1.0,0,1.0,15.6,2230,496,0,5,0.591384,,0.591384,-0.104454,-3.153925,0.695837,3.745309,0.701892,1,0.2,9668,0.666667,0.0,0.0,0,0,0,0,0.0,5,1.0,1,1.0,4.8,5049,353,1,10,1.56937,,1.56937,0.591384,-0.767278,0.977985,2.336648,0.640539,1,0.1,22310,0.916667,0.0,0.0,1,1,1,0,0.1,9,0.9,0,2.0,19.8,1320,732,0,5,3.411752,1,3.411752,2.151045,0.717345,1.260707,2.694406,0.722124,1,0.2,4392,0.521739,0.0,0.0,0,0,0,0,0.0,5,1.0,top10,top10,1,1
5086,housing,or-gemma4-26b,Oregon,yes_no,202,32,0,0,0.0,0,0.0,0.0,2,0,0,1,1,1.0,9.9,678,415,0,1,-8.606037,,-8.606037,0.0,0.0,-8.606037,-8.606037,0.0,1,1.0,2652,0.375,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,5.0,1741,474,0,5,-4.094149,,-4.094149,-6.290406,-8.463173,2.196257,4.369024,0.484349,1,0.2,7191,0.625,0.0,0.0,0,0,1,0,0.2,5,1.0,1,1.0,5.9,3308,731,0,10,-4.094149,,-4.094149,-4.473089,-6.233878,0.378941,2.139729,0.748311,1,0.1,13713,0.791667,0.0,0.0,0,0,1,0,0.1,9,0.9,1,2.0,8.4,1659,723,0,5,4.435137,1,4.435137,3.873887,2.720934,0.56125,1.714203,0.889964,1,0.2,5326,0.411765,0.0,0.0,0,0,0,0,0.0,5,1.0,top5,top5,1,4
53,housing,or-gemma4-26b,West Virginia,yes_no,64,9,0,0,0.0,0,0.0,0.0,1,0,0,0,1,1.0,2.6,159,214,0,1,1.193793,,1.193793,0.0,0.0,1.193793,1.193793,0.0,1,1.0,195,0.125,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,8.0,775,691,0,5,1.193794,,1.193794,-2.331671,-5.94842,3.525465,7.142214,0.155361,1,0.2,2638,0.5,0.0,0.0,0,0,0,0,0.0,4,0.8,1,1.0,4.7,2520,566,0,10,1.557138,,1.557138,1.193794,-2.32482,0.363344,3.881958,0.457154,1,0.1,9965,0.75,0.0,0.0,0,0,0,0,0.0,7,0.7,1,2.0,4.3,861,488,1,5,2.595689,1,2.595689,2.39275,0.685949,0.202939,1.90974,0.842125,1,0.2,2419,0.368421,0.0,0.0,2,1,1,1,1.0,1,0.2,top1,top1,1,4
5365,housing,or-gemma4-26b,Colorado,yes_no,258,41,0,0,0.0,0,0.0,0.0,2,0,1,0,0,1.0,2.2,259,358,0,1,-3.673699,,-3.673699,0.0,0.0,-3.673699,-3.673699,0.0,1,1.0,583,0.454545,0.0,0.0,0,0,0,0,0.0,1,1.0,0,1.0,9.0,1875,517,0,5,0.653305,,0.653305,-3.266258,-3.749369,3.919563,4.402674,0.186732,1,0.2,7542,0.818182,0.0,0.0,0,0,0,0,0.0,5,1.0,0,1.0,10.8,2971,817,0,10,0.653306,,0.653306,-3.000623,-3.469204,3.653929,4.12251,0.255518,1,0.1,12454,0.848485,0.0,0.0,0,0,0,0,0.0,9,0.9,0,2.0,25.3,3498,619,0,5,5.453683,1,5.453683,4.919073,3.953927,0.53461,1.499756,0.876804,1,0.2,12694,0.697674,0.0,0.0,0,0,0,0,0.0,5,1.0,top1,top1,0,0
5402,housing,or-gemma4-26b,Florida,yes_no,211,34,0,0,0.0,0,0.0,0.0,2,0,0,0,0,1.0,9.5,252,427,0,1,-6.856951,,-6.856951,0.0,0.0,-6.856951,-6.856951,0.0,1,1.0,583,0.444444,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,28.0,2423,717,0,5,-2.418112,,-2.418112,-3.865558,-6.718861,1.447446,4.300749,0.490091,1,0.2,10415,0.777778,0.0,0.0,0,0,0,0,0.0,5,1.0,1,1.0,5.9,3779,626,0,10,-2.41811,,-2.41811,-3.18492,-4.921289,0.766811,2.50318,0.722193,1,0.1,15866,0.851852,0.0,0.0,0,0,0,0,0.0,8,0.8,1,2.0,67.6,1671,719,0,5,4.738088,1,4.738088,4.098187,0.378477,0.639901,4.359611,0.541414,1,0.2,5148,0.459459,0.0,0.0,0,1,1,0,0.4,4,0.8,top10,top10,1,3
5445,housing,or-gemma4-26b,Hawaii,yes_no,80,12,0,0,0.0,0,0.0,0.0,1,0,0,0,1,1.0,7.9,389,364,0,1,-5.334401,,-5.334401,0.0,0.0,-5.334401,-5.334401,0.0,1,1.0,1346,0.583333,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,4.8,1856,293,0,5,0.135555,,0.135555,-0.207363,-2.226568,0.342918,2.362123,0.833666,1,0.2,7374,0.75,0.0,0.0,0,0,1,0,0.2,5,1.0,1,1.0,4.8,2958,309,0,10,0.135555,,0.135555,-0.207363,-2.226569,0.342918,2.362124,0.701118,1,0.1,12099,0.75,0.0,0.0,0,0,1,0,0.2,8,0.8,1,2.0,9.1,2321,593,0,5,3.81464,1,3.81464,3.384151,1.910667,0.430489,1.903973,0.851437,1,0.2,9381,0.521739,0.0,0.0,0,0,1,0,0.2,5,1.0,top10,top5,1,4
55,housing,or-gemma4-26b,Wyoming,yes_no,64,9,0,0,0.0,0,0.0,0.0,1,0,0,0,1,1.0,6.1,158,204,0,1,1.193793,,1.193793,0.0,0.0,1.193793,1.193793,0.0,1,1.0,195,0.125,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,11.3,774,566,0,5,1.193794,,1.193794,-2.331671,-5.94842,3.525465,7.142214,0.155361,1,0.2,2638,0.5,0.0,0.0,0,0,0,0,0.0,4,0.8,0,1.0,11.3,2519,601,0,10,1.557138,,1.557138,1.193794,-2.32482,0.363344,3.881958,0.457154,1,0.1,9965,0.75,0.0,0.0,0,0,0,0,0.0,7,0.7,1,2.0,16.8,2461,657,0,5,1.41216,1,1.41216,0.264028,-0.472793,1.148131,1.884952,0.832186,1,0.2,8755,0.388889,0.0,0.0,0,0,0,0,0.0,2,0.4,top1,top1,1,3
5643,housing,or-gemma4-26b,Missouri,yes_no,197,33,0,0,0.0,0,0.0,0.0,2,0,0,0,1,1.0,6.7,411,359,0,1,-5.07295,,-5.07295,0.0,0.0,-5.07295,-5.07295,0.0,1,1.0,1346,0.538462,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,2.8,1874,270,0,5,0.19866,,0.19866,-4.390682,-5.234641,4.589342,5.433301,0.097102,1,0.2,7705,0.807692,0.0,0.0,0,0,0,0,0.0,4,0.8,1,1.0,4.9,3047,516,0,10,0.438372,,0.438372,0.198659,-4.564931,0.239713,5.003303,0.36286,1,0.1,12846,0.846154,0.0,0.0,0,0,0,0,0.0,7,0.7,1,2.0,9.9,3067,681,0,5,7.286581,1,7.286581,6.105524,5.663613,1.181056,1.622967,0.847088,1,0.2,11124,0.611111,0.0,0.0,0,0,0,0,0.0,5,1.0,top5,top5,1,4
565,housing,or-gemma4-26b,Rhode Island,yes_no,104,20,0,0,0.0,0,0.0,0.0,1,0,1,0,1,1.0,6.1,199,239,0,1,6.061073,,6.061073,0.0,0.0,6.061073,6.061073,0.0,1,1.0,412,0.470588,0.0,0.0,0,0,0,0,0.0,1,1.0,0,1.0,5.7,1956,664,0,5,6.061073,,6.061073,5.468867,3.66855,0.592206,2.392523,0.879258,1,0.2,7987,0.941176,0.0,0.0,0,0,0,0,0.0,4,0.8,0,1.0,9.1,4315,434,0,10,6.061073,,6.061073,5.468866,4.962837,0.592206,1.098236,0.771701,1,0.1,18681,0.941176,0.0,0.0,0,0,0,0,0.0,7,0.7,0,2.0,10.0,3632,528,0,5,3.095131,1,3.095131,2.338212,1.56882,0.756919,1.52631,0.886494,1,0.2,14686,0.571429,0.0,0.0,0,0,0,0,0.0,4,0.8,top1,top1,1,1
5714,housing,or-gemma4-26b,New Jersey,yes_no,211,33,0,0,0.0,0,0.0,0.0,2,0,0,0,0,1.0,8.2,252,371,0,1,-6.081404,,-6.081404,0.0,0.0,-6.081404,-6.081404,0.0,1,1.0,583,0.481481,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,17.3,1756,838,0,5,-0.484705,,-0.484705,-2.496278,-5.375011,2.011573,4.890306,0.345643,1,0.2,7345,0.814815,0.0,0.0,0,0,0,0,0.0,5,1.0,1,1.0,15.6,3918,975,0,10,-0.484704,,-0.484704,-1.915679,-4.216983,1.430975,3.732279,0.502232,1,0.1,16069,0.888889,0.0,0.0,0,0,0,0,0.0,9,0.9,1,2.0,20.2,2204,795,0,5,4.39586,1,4.39586,3.431705,2.037549,0.964155,2.358311,0.75002,1,0.2,8102,0.552632,0.0,0.0,0,0,0,0,0.0,4,0.8,top10,top10,1,3
5803,housing,or-gemma4-26b,Ohio,yes_no,207,33,0,0,0.0,0,0.0,0.0,2,0,0,0,1,1.0,53.1,156,293,0,1,1.450068,,1.450068,0.0,0.0,1.450068,1.450068,0.0,1,1.0,114,0.375,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,10.3,2673,390,0,5,1.450068,,1.450068,-1.54389,-2.328519,2.993959,3.778587,0.34019,1,0.2,12300,0.875,0.0,0.0,0,0,0,0,0.0,5,1.0,1,1.0,13.3,3400,327,0,10,1.450068,,1.450068,-1.543892,-2.093114,2.99396,3.543182,0.367424,1,0.1,15350,0.875,0.0,0.0,0,0,0,0,0.0,9,0.9,1,2.0,15.7,3037,689,0,5,2.817166,1,2.817166,1.923243,1.321419,0.893923,1.495747,0.904323,1,0.2,12140,0.617647,0.0,0.0,0,0,0,0,0.0,5,1.0,top5,top5,1,4
5810,housing,or-gemma4-26b,Oklahoma,yes_no,188,31,0,0,0.0,0,0.0,0.0,2,0,0,0,0,1.0,82.6,249,359,0,1,-4.141715,,-4.141715,0.0,0.0,-4.141715,-4.141715,0.0,1,1.0,583,0.5,0.0,0.0,0,0,0,0,0.0,1,1.0,0,1.0,5.8,1750,440,0,5,0.213648,,0.213648,-3.573052,-5.480474,3.7867,5.694122,0.141786,1,0.2,7094,0.833333,0.0,0.0,0,0,1,0,0.2,4,0.8,0,1.0,4.1,2456,380,0,10,0.430601,,0.430601,0.21365,-3.552139,0.216951,3.98274,0.426328,1,0.1,9881,0.833333,0.0,0.0,0,0,1,0,0.1,9,0.9,1,2.0,11.2,3194,713,0,5,2.972239,1,2.972239,2.848642,0.802941,0.123598,2.169299,0.863363,1,0.2,11817,0.617647,0.0,0.0,0,0,1,0,0.2,5,1.0,two_call,two_call,1,1
5813,housing,or-gemma4-26b,Oklahoma,yes_no,248,41,0,0,0.0,0,0.0,0.0,2,0,1,0,0,1.0,8.1,259,337,0,1,-2.964844,,-2.964844,0.0,0.0,-2.964844,-2.964844,0.0,1,1.0,583,0.46875,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,5.9,3561,713,0,5,1.17266,,1.17266,-1.043088,-2.463043,2.215748,3.635702,0.467835,1,0.2,16114,0.84375,0.0,0.0,0,0,0,0,0.0,5,1.0,1,1.0,13.8,4373,791,0,10,1.172659,,1.172659,-1.04309,-2.06679,2.21575,3.239449,0.510614,1,0.1,19521,0.875,0.0,0.0,0,0,0,0,0.0,8,0.8,1,2.0,24.8,4294,1299,0,5,5.692026,1,5.692026,3.862523,2.953827,1.829503,2.738199,0.663196,1,0.2,16156,0.714286,0.0,0.0,0,0,1,0,0.2,4,0.8,top5,top5,1,3
5829,housing,or-gemma4-26b,Puerto Rico,yes_no,215,35,0,0,0.0,0,0.0,0.0,2,0,0,0,1,1.0,15.3,245,438,0,1,-4.585342,,-4.585342,0.0,0.0,-4.585342,-4.585342,0.0,1,1.0,476,0.333333,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,23.8,2123,636,0,5,0.639116,,0.639116,-3.6124,-4.096785,4.251516,4.735901,0.143476,1,0.2,8804,0.777778,0.0,0.0,0,0,0,0,0.0,5,1.0,1,1.0,17.6,3334,729,0,10,0.639115,,0.639115,-1.646628,-3.612397,2.285743,4.251512,0.348261,1,0.1,14470,0.814815,0.0,0.0,0,0,0,0,0.0,10,1.0,0,2.0,10.8,1337,550,0,5,3.875447,1,3.875447,3.367799,2.632236,0.507648,1.243211,0.920438,1,0.2,4156,0.5,0.0,0.0,0,0,0,0,0.0,4,0.8,top1,top1,1,3
5866,housing,or-gemma4-26b,South Dakota,yes_no,195,32,0,0,0.0,0,0.0,0.0,2,0,0,0,0,1.0,15.4,241,460,0,1,-4.523355,,-4.523355,0.0,0.0,-4.523355,-4.523355,0.0,1,1.0,476,0.36,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,29.1,2174,1318,0,5,-0.065316,,-0.065316,-2.561384,-4.561338,2.496068,4.496022,0.303332,1,0.2,9008,0.76,0.0,0.0,0,0,0,0,0.0,5,1.0,1,1.0,23.6,3942,891,0,10,-0.065316,,-0.065316,-2.561384,-4.444279,2.496068,4.378963,0.32703,1,0.1,16423,0.84,0.0,0.0,0,0,0,0,0.0,9,0.9,0,2.0,11.6,1427,1091,0,5,2.390433,1,2.390433,2.21972,1.065342,0.170712,1.32509,0.937516,1,0.2,4544,0.444444,0.0,0.0,0,0,0,0,0.0,4,0.8,top10,top10,1,2
